username,count_submit,count_problem,avg_submit,count_assignment,sum_pre_score,avg_pre_score,avg_coef,time,ratio,point_hard,time_hard,avg_submit_hard,start,max_problem,count_hard_problems,ratio_problem
835496e3328ccd7ac2ffed3867840e1dce5da83f,321,89,3.606741573033708,18,798931,8976.752808988764,100.0,6.0,4.944444444444445,175702.0,5.0,5.2272727272727275,37.666666666666664,159.0,0.0,0.559748427672956
83c0d2f69c3628797f0d6f343c4cd6276dc9d15e,192,89,2.157303370786517,12,856618,9624.921348314607,100.0,16.0,7.416666666666667,161618.0,4.5,2.9444444444444446,17.791666666666668,109.0,0.0,0.8165137614678899
83d335d59714648643c6ca68c522a9a37bc9d8ae,83,32,2.59375,6,320000,10000.0,100.0,15.0,5.333333333333333,50000.0,9.0,2.8,1.8333333333333333,46.0,0.0,0.6956521739130435
83e22c7d80399e360122a5d33f26844b8c04a6af,51,16,3.1875,6,160000,10000.0,100.0,8.0,2.6666666666666665,60000.0,9.5,4.166666666666667,3.8333333333333335,17.0,0.0,0.9411764705882353
83e4ca230ab9b35d221d09d335850af44966b772,3,2,1.5,1,3461,1730.5,100.0,2.0,2.0,3461.0,2.0,1.0,0.0,5.0,0.0,0.4
840d07858c03f80f4695056e2cc7d0c474b83a25,111,43,2.5813953488372094,6,414000,9627.906976744185,100.0,12.0,7.166666666666667,30000.0,8.0,4.8,8.166666666666666,52.0,0.0,0.8269230769230769
844f5db2e7e31ae51eba025480679ed7e4708ac6,357,104,3.4326923076923075,17,1031846,9921.596153846154,100.0,22.0,6.117647058823529,181846.0,7.0,4.842105263157895,22.852941176470587,111.0,0.0,0.9369369369369369
845acd04a77b3d1b623f255d9f9f8eae90892dab,155,52,2.980769230769231,8,474000,9115.384615384615,100.0,9.0,6.5,100000.0,7.0,6.0,29.9375,67.0,0.0,0.7761194029850746
8460eaaf887a6289fb156f7562fb739ba8e9629e,557,114,4.885964912280702,12,1106000,9701.754385964912,100.0,7.0,9.5,178000.0,7.0,6.904761904761905,11.416666666666666,121.0,0.0,0.9421487603305785
8481a7f00c3d30473b01a8a3cff2564948d24902,54,24,2.25,4,230000,9583.333333333334,100.0,16.0,6.0,60000.0,15.5,2.1666666666666665,30.0,40.0,0.0,0.6
84a17972cc6d29489bbe205a9e7feb8745726fbc,182,98,1.8571428571428572,5,980000,10000.0,100.0,6.0,19.6,150000.0,8.0,2.3333333333333335,6.833333333333333,124.0,0.0,0.7903225806451613
84b6b2d70924066c8345f2bc2281791ae3188da2,160,82,1.951219512195122,7,792734,9667.487804878048,100.0,15.0,11.714285714285714,130000.0,8.0,2.3333333333333335,9.714285714285714,99.0,0.0,0.8282828282828283
851d9a4b9b8e236f2d62282ddf06fae57b7d9492,389,95,4.094736842105263,12,928966,9778.589473684211,100.0,13.0,7.916666666666667,173461.0,12.5,8.055555555555555,30.875,109.0,0.0,0.8715596330275229
8531dba6dd1818a4e3f3ba5e355e1e5ea9276afe,175,72,2.4305555555555554,13,698000,9694.444444444445,100.0,3.0,5.538461538461538,110000.0,4.0,1.7692307692307692,16.5,94.0,0.0,0.7659574468085106
8554d1155712da4bc72ec5921db3227311265359,421,110,3.827272727272727,11,1045835,9507.59090909091,100.0,8.0,10.0,188130.0,14.0,5.521739130434782,15.818181818181818,117.0,0.0,0.9401709401709402
8576d2d269326a29503a1763996227723fa531a7,166,73,2.2739726027397262,11,701262,9606.328767123288,100.0,2.0,6.636363636363637,123262.0,2.0,2.4,9.0,101.0,0.0,0.7227722772277227
85838695003ef753ce13327655b84defa54d6eae,525,114,4.605263157894737,7,1058964,9289.157894736842,99.90253411306043,7.0,16.285714285714285,182001.0,8.0,5.92,5.571428571428571,139.0,0.0,0.8201438848920863
859c3b6fce7256abf5acfef957e6c04134c01e4b,129,64,2.015625,6,640000,10000.0,100.0,8.0,10.666666666666666,110000.0,7.0,3.0,21.666666666666668,78.0,0.0,0.8205128205128205
85bebedd9d4605ff6823f6f25c761e64a588bf22,129,44,2.9318181818181817,7,433846,9860.136363636364,100.0,3.0,6.285714285714286,53846.0,2.0,3.0,0.14285714285714285,47.0,0.0,0.9361702127659575
85bf028205803eb9b1e5494c540ddd2938606606,194,50,3.88,8,477499,9549.98,100.0,6.0,6.25,50833.0,6.5,2.1666666666666665,18.875,67.0,0.0,0.746268656716418
861075bc29124627aacce66a29c6dd835abcf3be,206,50,4.12,4,500000,10000.0,100.0,17.0,12.5,80000.0,15.0,2.875,5.5,51.0,0.0,0.9803921568627451
8674a295a4ae610ccd77b60cbaa692db6a875761,369,93,3.967741935483871,10,858377,9229.860215053763,100.0,15.0,9.3,177377.0,9.0,5.041666666666667,19.2,117.0,0.0,0.7948717948717948
86a7e49131f2acbd350c4b0b9a2243838bd4e122,93,51,1.8235294117647058,6,510000,10000.0,100.0,7.0,8.5,60000.0,6.0,3.1666666666666665,0.6666666666666666,51.0,0.0,1.0
86adc493a1cc74328222a194a1d1e3adf098b5c8,37,23,1.608695652173913,5,229300,9969.565217391304,99.67391304347827,2.0,4.6,20000.0,3.0,1.0,10.0,42.0,0.0,0.5476190476190477
86d9a98ab0225d2c2faf6d51fe3b9fad194c3ce3,119,83,1.4337349397590362,4,830000,10000.0,100.0,13.0,20.75,150000.0,13.0,2.2666666666666666,9.75,83.0,0.0,1.0
87322721181928972ce2b67242f61ff23275f3dd,275,97,2.8350515463917527,10,939118,9681.62886597938,100.0,11.0,9.7,140000.0,10.0,2.466666666666667,14.8,106.0,0.0,0.9150943396226415
875e48fd13e52a01a4d48d745d72128f25b9ec81,149,52,2.8653846153846154,9,483585,9299.711538461539,92.83653846153847,15.0,5.777777777777778,88014.0,6.0,2.727272727272727,10.5,76.0,0.0,0.6842105263157895
87752697bce404c9b410be71a45e76f3c7fc9392,149,62,2.403225806451613,4,618000,9967.741935483871,100.0,8.0,15.5,100000.0,8.0,2.6,0.25,63.0,0.0,0.9841269841269841
87b3a5eca0c70c7828168756cd7813cc8b3285bd,169,71,2.380281690140845,5,700000,9859.154929577464,100.0,13.0,14.2,110000.0,10.5,3.5833333333333335,0.6,71.0,0.0,1.0
87ce4212940578f8ab9aaab4616b104ab515d4e9,630,113,5.575221238938053,6,1130000,10000.0,100.0,10.0,18.833333333333332,150000.0,12.0,7.466666666666667,0.5714285714285714,145.0,0.0,0.7793103448275862
87e4a8d6efab19e147f510e9b5d10c0d0ff5845e,47,24,1.9583333333333333,3,230461,9602.541666666666,100.0,7.0,8.0,73461.0,8.0,1.5,60.5,25.0,0.0,0.96
88003ba023714648c4312658ad9a4b3703e56de0,14,4,3.5,3,30000,7500.0,100.0,7.0,1.3333333333333333,10000.0,6.5,6.0,5.666666666666667,10.0,0.0,0.4
88188301e8d3565c7f1e2cee1f9ab8794676216a,249,68,3.661764705882353,14,552447,8124.220588235294,100.0,1.0,4.857142857142857,83242.0,2.5,5.1875,21.178571428571427,112.0,0.0,0.6071428571428571
8819c6723e6d42ad569274ebe2ce4212fd8621c4,165,79,2.088607594936709,12,759493,9613.835443037975,100.0,1.0,6.583333333333333,129493.0,6.5,2.5625,39.833333333333336,120.0,0.0,0.6583333333333333
884afc60bb87e1f0d85311221487273fc5d13d13,193,53,3.641509433962264,4,494166,9323.88679245283,100.0,9.0,13.25,80000.0,7.5,4.375,2.0,67.0,0.0,0.7910447761194029
8866a6da23ad8a2abfb243905e0b5e2c98e366bc,337,114,2.956140350877193,5,1140000,10000.0,100.0,16.0,22.8,160000.0,7.0,4.4375,9.8,78.0,0.0,0.8208955223880597
88a694a270a460f5a09e1e8c569b036d03b9b5ea,131,67,1.955223880597015,9,669300,9989.55223880597,90.40422885572139,15.0,7.444444444444445,210000.0,10.0,1.7619047619047619,11.88888888888889,77.0,0.0,0.8701298701298701
892240639d1170ec0f4bb6248ba3e9bd390ed089,358,110,3.2545454545454544,5,1100000,10000.0,100.0,7.0,22.0,150000.0,8.0,4.666666666666667,0.0,111.0,0.0,0.990990990990991
89521736c16fbbd86315c3f3c555132aee8896ae,153,75,2.04,4,733000,9773.333333333334,100.0,5.0,18.75,100000.0,6.0,3.4545454545454546,14.5,78.0,0.0,0.9615384615384616
8960e95f79cd20b46b7e8fd09d0aa88015566a9a,256,109,2.3486238532110093,8,1059000,9715.59633027523,100.0,6.0,13.625,140000.0,8.0,3.1333333333333333,1.5555555555555556,182.0,0.0,0.5989010989010989
8968e2c95fd09b05d48b4b094529d54d06bf6da5,168,58,2.896551724137931,5,570000,9827.586206896553,100.0,14.0,11.6,90000.0,7.0,4.1,20.8,77.0,0.0,0.7532467532467533
899bf68f741b96e69c8b1d6bf22fd86e00b7c00f,104,39,2.6666666666666665,6,356417,9138.897435897436,100.0,11.0,6.5,33846.0,2.0,2.4,7.666666666666667,46.0,0.0,0.8478260869565217
89b7eb7ce1dccd4f6a7eb59017ac455cf1e57766,166,52,3.1923076923076925,7,474103,9117.365384615385,100.0,12.0,7.428571428571429,53461.0,8.0,4.0,7.714285714285714,61.0,0.0,0.8524590163934426
89cc639060f3d63cf21d893882e544497e32aeea,181,64,2.828125,5,640000,10000.0,100.0,12.0,12.8,80000.0,7.5,3.125,0.2,64.0,0.0,1.0
89cd14d1bb26c559102e9080a85ffa977cde7fda,81,53,1.528301886792453,4,530000,10000.0,100.0,14.0,13.25,80000.0,7.5,1.625,5.25,67.0,0.0,0.7910447761194029
89d4e10b3c250c027e108d10ebc00bda239e7e39,39,16,2.4375,6,138285,8642.8125,100.0,7.0,2.6666666666666665,20000.0,9.5,1.5,12.583333333333334,56.0,0.0,0.2857142857142857
89fe8b96c04597a0fb63dca3a86e5f36e7580940,102,20,5.1,5,192631,9631.55,99.25,7.0,4.0,22631.0,7.0,2.6666666666666665,33.583333333333336,55.0,0.0,0.36363636363636365
8a97d52d61d704e77f82fd7f1161d98054f48f25,190,85,2.235294117647059,7,810000,9529.411764705883,100.0,0.0,12.142857142857142,150000.0,7.0,3.6842105263157894,14.571428571428571,99.0,0.0,0.8585858585858586
8ab396fa5981adcdc777254c57ea744f1fd4cd2c,1,1,1.0,1,3461,3461.0,100.0,2.0,1.0,3461.0,2.0,1.0,0.0,5.0,0.0,0.2
8aea6c59a11267f4143312770b4c84a2be56f353,280,93,3.010752688172043,5,892000,9591.397849462366,100.0,1.0,18.6,126000.0,3.0,3.3846153846153846,13.2,78.0,0.0,0.8208955223880597
8b158f3040b574b6d08148e24946fba8bbdc29ca,407,60,6.783333333333333,4,569571,9492.85,100.0,8.0,15.0,97000.0,10.5,12.2,2.25,63.0,0.0,0.9523809523809523
8b2735093e532de21b7aabee43b9c76278bdd5cb,292,105,2.780952380952381,6,1050000,10000.0,100.0,13.0,17.5,180000.0,13.5,4.055555555555555,4.714285714285714,139.0,0.0,0.7553956834532374
8b3f8cb80815c489e6278cfc1a371b3bee3f6e1e,297,104,2.855769230769231,5,1012603,9736.567307692309,100.0,7.0,20.8,149000.0,8.0,4.466666666666667,4.8,78.0,0.0,0.8208955223880597
8b43c7696dc13421431102cb4385363ee33513e0,39,21,1.8571428571428572,7,210000,10000.0,100.0,9.0,3.0,50000.0,9.0,1.8,0.42857142857142855,21.0,0.0,1.0
8b557374000feae5ac9aee7b4078bfea53176ffc,325,65,5.0,4,645714,9934.061538461538,100.0,9.0,16.25,90000.0,8.0,3.6666666666666665,4.75,67.0,0.0,0.9701492537313433
8b65dcf807a9de0c95c0896919da04523176fab8,118,73,1.6164383561643836,6,704666,9652.95890410959,100.0,12.0,12.166666666666666,120000.0,8.0,2.6923076923076925,14.166666666666666,94.0,0.0,0.776595744680851
8beffc1494bb81af08c352aea875a183e45bd824,242,88,2.75,15,800467,9096.21590909091,100.0,3.0,5.866666666666666,101308.0,12.0,3.8125,31.1,120.0,0.0,0.7333333333333333
8bf27a767fce0a5fb359059183d06e01d62dca8c,101,27,3.740740740740741,6,230666,8543.185185185184,100.0,7.0,4.5,30000.0,9.0,4.75,7.166666666666667,52.0,0.0,0.5192307692307693
8c5d6de5fca9e769de9676c911d9e082ec1a9fb4,22,11,2.0,2,110000,10000.0,100.0,1.0,5.5,50000.0,2.0,2.6,9.5,16.0,0.0,0.6875
8c6976c873d2ab3f4af9188a4189c46a032a53d5,258,76,3.3947368421052633,9,691615,9100.197368421053,100.0,14.0,8.444444444444445,121000.0,11.0,4.6,4.333333333333333,96.0,0.0,0.7916666666666666
8cf96ad1e77c722694ef03a06a781d61d632f2c0,288,98,2.938775510204082,10,980000,10000.0,100.0,14.0,9.8,160000.0,13.5,4.9375,16.7,102.0,0.0,0.9607843137254902
8d0a196c1c472a4601384f4235f293c4a341b3a9,116,56,2.0714285714285716,5,559090,9983.75,100.0,9.0,11.2,100000.0,7.0,1.8,0.0,59.0,0.0,0.9491525423728814
8d14518288c33c098206996aab23c31b3eefc864,242,32,7.5625,4,300944,9404.5,100.0,16.0,8.0,40000.0,15.5,8.75,33.25,40.0,0.0,0.8
8d65a433657534866907ca34885953c36951db06,142,49,2.8979591836734695,5,469428,9580.163265306122,100.0,7.0,9.8,91428.0,7.0,6.0,0.0,59.0,0.0,0.8305084745762712
8d811d7887c2c868b631a2bd296412bde2b49bae,235,50,4.7,6,500000,10000.0,100.0,6.0,8.333333333333334,60000.0,12.5,7.666666666666667,0.0,51.0,0.0,0.9803921568627451
8d9b19c2ff7d630d2d48932f3c1d35aaa97ad51f,226,74,3.054054054054054,9,739300,9990.54054054054,94.25675675675676,8.0,8.222222222222221,210000.0,8.0,2.5238095238095237,17.77777777777778,77.0,0.0,0.961038961038961
8dada7632816cb20f182c306ae74184ea9e056fb,170,69,2.463768115942029,10,671291,9728.855072463768,100.0,16.0,6.9,100000.0,9.0,3.272727272727273,23.15,82.0,0.0,0.8414634146341463
8e20affd5aca29391f582b7dd756c83205297c11,257,100,2.57,11,964957,9649.57,100.0,8.0,9.090909090909092,163957.0,11.0,3.789473684210526,13.909090909090908,117.0,0.0,0.8547008547008547
8e3a076971fce919b1a5a0bc62dcef86264a1c24,245,65,3.769230769230769,10,614827,9458.876923076923,100.0,7.0,6.5,102000.0,7.0,3.272727272727273,9.0,88.0,0.0,0.7386363636363636
8e5fc3c13f17c0502fe3f0a8404b461b46183f8a,114,45,2.533333333333333,8,430250,9561.111111111111,100.0,1.0,5.625,50250.0,1.0,2.5714285714285716,14.625,61.0,0.0,0.7377049180327869
8ee77ba42fdd6aff7a9eaa84d70064c4cb39cdc2,80,50,1.6,4,498571,9971.42,100.0,15.0,12.5,78571.0,10.5,1.75,2.75,51.0,0.0,0.9803921568627451
8ee958ba68793684a9962e1b60847d7b73d7c9d1,341,99,3.4444444444444446,6,973461,9832.939393939394,100.0,11.0,16.5,153461.0,9.5,4.4375,5.333333333333333,116.0,0.0,0.853448275862069
8ef999ab1a83c2760064ac6c7a4b6c4115c5a186,273,50,5.46,10,441290,8825.8,94.0,1.0,5.0,91862.0,7.0,11.416666666666666,4.8,99.0,0.0,0.5050505050505051
8ef9f17bb904f437ec0a9849d820ed0f86843517,191,48,3.9791666666666665,7,437137,9107.020833333334,97.91666666666667,10.0,6.857142857142857,74637.0,7.0,3.7777777777777777,4.714285714285714,82.0,0.0,0.5853658536585366
8f19ffb508b23f955b93ebd99153f8ec99025785,103,59,1.7457627118644068,4,590000,10000.0,100.0,9.0,14.75,100000.0,9.0,1.7,2.25,63.0,0.0,0.9365079365079365
8f7402db46b9b2a95aaa8282be9e471a3ee659ba,197,101,1.9504950495049505,7,933397,9241.554455445545,100.0,12.0,14.428571428571429,688997.0,8.0,1.9733333333333334,1.8571428571428572,27.0,0.0,0.8208955223880597
8fa7abd9421e396273c3571b177340434fc132f6,42,16,2.625,4,111020,6938.75,100.0,7.0,4.0,30000.0,13.5,5.0,3.25,37.0,0.0,0.43243243243243246
8fdb7157f90753735edf97fcc828b75e6a8042d6,275,71,3.8732394366197185,5,700000,9859.154929577464,100.0,3.0,14.2,110000.0,3.0,5.5,0.2,71.0,0.0,1.0
9038ddd6c0d498cb8c65b4510e99e8527eabd40c,514,129,3.9844961240310077,19,1143840,8866.976744186046,100.0,2.0,6.7894736842105265,206623.0,6.0,4.551724137931035,24.1,148.0,0.0,0.8716216216216216
9081ee605de7c5e739569f3f829cba953cb918f4,120,71,1.6901408450704225,5,700000,9859.154929577464,100.0,2.0,14.2,110000.0,1.0,2.25,0.2,71.0,0.0,1.0
908365770c09838aa1bc1874bf3915779910e775,183,87,2.103448275862069,9,796499,9155.16091954023,100.0,3.0,9.666666666666666,131833.0,8.0,2.1052631578947367,22.555555555555557,114.0,0.0,0.7631578947368421
908ccf9bf5e0e7ab597a09fa19d91b1a5563b43b,159,74,2.1486486486486487,6,622793,8416.121621621622,100.0,9.0,12.333333333333334,70000.0,9.0,1.8,3.8333333333333335,123.0,0.0,0.6016260162601627
909386947a62f62c8b94ddde0b623b87c01e2524,41,10,4.1,3,79666,7966.6,100.0,14.0,3.3333333333333335,13000.0,9.5,5.5,2.6666666666666665,27.0,0.0,0.37037037037037035
90d54808ce52c41418550421c387818cae759dec,102,60,1.7,9,565884,9431.4,83.33333333333333,13.0,6.666666666666667,93157.0,8.5,3.25,47.22222222222222,82.0,0.0,0.7317073170731707
911315669fafba0a06cdbf08da7cff7e81f49759,18,5,3.6,1,26155,5231.0,100.0,8.0,5.0,6155.0,9.0,4.333333333333333,0.0,5.0,0.0,1.0
911daa5a6058823b007274f35ba038da7ec89a11,223,90,2.477777777777778,10,870737,9674.855555555556,100.0,7.0,9.0,131000.0,11.0,3.357142857142857,7.0,106.0,0.0,0.8490566037735849
911f5eafac3def56e71836d495b740cd059edbcf,279,111,2.5135135135135136,11,1035000,9324.324324324325,100.0,15.0,10.090909090909092,160000.0,15.0,3.0,13.272727272727273,117.0,0.0,0.9487179487179487
913eb5b320c3f4b475e8064303960997b0dd7a9f,212,48,4.416666666666667,6,478571,9970.229166666666,100.0,17.0,8.0,60000.0,13.5,2.8333333333333335,6.666666666666667,52.0,0.0,0.9230769230769231
9167062812b68b140da9de7f824ec6131ef31a01,131,83,1.5783132530120483,9,796000,9590.361445783132,100.0,11.0,9.222222222222221,140000.0,11.0,2.2142857142857144,20.22222222222222,92.0,0.0,0.9021739130434783
917f1aba835e5d7e79fc124c1d7a3c8c2588cf8b,267,83,3.216867469879518,8,786833,9479.915662650603,100.0,12.0,10.375,130833.0,10.0,4.75,27.375,109.0,0.0,0.7614678899082569
91ccfc470d803af51ecbb91da39db5592e3a3324,323,113,2.8584070796460175,18,1067395,9445.973451327434,100.0,10.0,6.277777777777778,184496.0,7.0,3.3333333333333335,30.63157894736842,147.0,0.0,0.7687074829931972
91eb4058d0937eb5499d0f6b2a8dbae6f47eddf9,41,29,1.4137931034482758,3,290000,10000.0,100.0,4.0,9.666666666666666,60000.0,9.5,1.5,5.0,44.0,0.0,0.6590909090909091
91f7019ee1831ead0e667cf264dfe7be6b743f3f,150,62,2.4193548387096775,9,597694,9640.225806451614,91.875,3.0,6.888888888888889,154823.0,4.0,2.9411764705882355,35.388888888888886,76.0,0.0,0.8157894736842105
920523a6f06947927c3d1b9c2c902fae6eb740a1,384,124,3.096774193548387,6,1165417,9398.524193548386,100.0,1.0,20.666666666666668,174973.0,9.0,3.0,17.333333333333332,125.0,0.0,0.992
921b990c548efb5620585b0fe3049ed43dfda903,133,53,2.509433962264151,7,530000,10000.0,100.0,16.0,7.571428571428571,90000.0,15.0,3.6666666666666665,14.25,78.0,0.0,0.6794871794871795
92213400df98f5441533511526206328cdde4159,143,45,3.1777777777777776,6,413047,9178.822222222223,97.77777777777777,15.0,7.5,70000.0,7.5,5.375,7.5,78.0,0.0,0.5769230769230769
927008a1eb1983b52fe269b504f398ca185603c3,185,55,3.3636363636363638,4,521000,9472.727272727272,100.0,4.0,13.75,110000.0,8.0,4.0,1.5,67.0,0.0,0.8208955223880597
9272bf390ef4a8e31a5285c14ec721495414c53a,250,79,3.1645569620253164,13,602219,7623.025316455696,100.0,2.0,6.076923076923077,97175.0,5.0,5.2,22.576923076923077,109.0,0.0,0.7247706422018348
92828f67b16f5e96ddb0d436aaa6f1193104c037,296,103,2.8737864077669903,6,998603,9695.174757281553,100.0,13.0,17.166666666666668,158603.0,13.0,2.8333333333333335,4.5,116.0,0.0,0.8879310344827587
92a1cd997867a6115b3d079903e63aba8dd214cf,190,89,2.134831460674157,14,863214,9699.033707865168,100.0,6.0,6.357142857142857,140000.0,7.0,2.8666666666666667,25.464285714285715,103.0,0.0,0.8640776699029126
92cea32d04d98c66af1c1366fe9811047a9b1cea,505,143,3.5314685314685317,11,1326142,9273.720279720279,100.0,6.0,13.0,476142.0,10.0,4.103448275862069,23.333333333333332,127.0,0.0,0.8208955223880597
92de4c1319bb3b07781b63801e4599302764dc5f,86,59,1.4576271186440677,8,586190,9935.42372881356,100.0,13.0,7.375,90000.0,7.0,1.8888888888888888,10.8125,78.0,0.0,0.7564102564102564
92e2b243f8ca7bf1ce773bedf8205980f034ff05,249,85,2.929411764705882,8,792157,9319.494117647058,100.0,8.0,10.625,123157.0,6.0,3.2222222222222223,1.375,109.0,0.0,0.7798165137614679
92f51b59f25a16e76b18441fbe797a2fa2a5d3b5,330,106,3.1132075471698113,11,1016407,9588.745283018869,100.0,9.0,9.636363636363637,166407.0,12.0,4.571428571428571,20.0,117.0,0.0,0.905982905982906
934776ec5bd2147907362602555bd692fc56aab9,282,106,2.660377358490566,11,1034392,9758.415094339623,100.0,12.0,9.636363636363637,172392.0,2.0,2.210526315789474,15.090909090909092,117.0,0.0,0.905982905982906
93635a4013ec683f217cad90ca4e41aa557c3922,2,1,2.0,1,0,0.0,100.0,7.0,1.0,0.0,7.0,2.0,0.0,12.0,0.0,0.08333333333333333
93bda77bd8d32e4fa1a0549b76f807fbc22f1f7f,122,70,1.7428571428571429,5,673333,9619.042857142857,100.0,2.0,14.0,92666.0,12.0,2.909090909090909,1.0,71.0,0.0,0.9859154929577465
943f8910b7d79d76726a7c50a996a39a00fb033b,279,52,5.365384615384615,4,515000,9903.846153846154,100.0,3.0,13.0,90000.0,3.0,8.0,1.5,67.0,0.0,0.7761194029850746
945546f9d4db4b9599e57ffd4271193406f0d96b,169,46,3.6739130434782608,4,394666,8579.695652173914,100.0,12.0,11.5,89666.0,13.0,8.2,3.75,63.0,0.0,0.7301587301587301
947a2e7cf57ae1a546f98831d861cd87c4fd5ff5,163,60,2.716666666666667,5,566909,9448.483333333334,100.0,16.0,12.0,81052.0,7.5,2.0,0.2,72.0,0.0,0.8333333333333334
948fbf59cd52083820e8e1682a5bc2a34793997a,304,76,4.0,10,749200,9857.894736842105,96.74631180223285,3.0,7.6,220000.0,13.0,4.695652173913044,6.8,82.0,0.0,0.926829268292683
94ec21d59f07c2091e0359a0085fa6c569ed30c4,165,51,3.235294117647059,6,509047,9981.313725490196,100.0,9.0,8.5,60000.0,8.0,3.8333333333333335,0.16666666666666666,51.0,0.0,1.0
950671c7855e25bf4a8330768cabc430bee030c9,245,70,3.5,8,662400,9462.857142857143,100.0,9.0,8.75,100000.0,13.0,3.9166666666666665,49.125,95.0,0.0,0.7368421052631579
951b5bb9ecd6593cecd2bd72fdf62a0785bd3b3b,498,117,4.256410256410256,16,1069678,9142.547008547008,100.0,15.0,7.3125,232691.0,9.0,5.645161290322581,41.1875,153.0,0.0,0.7647058823529411
952c0daa0b72620df1288d516f0a2abeb5b3986d,105,17,6.176470588235294,4,116555,6856.176470588235,100.0,13.0,4.25,36000.0,1.0,9.6,5.25,53.0,0.0,0.32075471698113206
952e48fc51ee7afbd972a8305c2f22a80ce9ce92,32,15,2.1333333333333333,3,134808,8987.2,100.0,6.0,5.0,51666.0,6.5,2.3333333333333335,75.16666666666667,25.0,0.0,0.6
95c2c72faa0bcedf9452be96511b7ab488754e77,385,58,6.637931034482759,11,558493,9629.189655172413,100.0,15.0,5.2727272727272725,138493.0,8.0,6.933333333333334,17.0,96.0,0.0,0.6041666666666666
96013c7ce1186c9a18f5127959bb867243b1b9f2,171,51,3.3529411764705883,8,485153,9512.803921568628,94.11764705882354,7.0,6.375,89000.0,7.0,3.272727272727273,4.125,84.0,0.0,0.6071428571428571
962de82430c78164a7c1cceffdfe31dd0f3c3cd3,281,50,5.62,5,478333,9566.66,100.0,16.0,10.0,80000.0,8.0,6.111111111111111,0.4,59.0,0.0,0.847457627118644
96d8f7656a57c4a757129d95863a463358a0c3ca,172,112,1.5357142857142858,6,1120000,10000.0,100.0,9.0,18.666666666666668,150000.0,8.0,1.4666666666666666,8.166666666666666,123.0,0.0,0.9105691056910569
96ded661b95e3d4d3cf1c8d45aeae3b335224583,166,69,2.4057971014492754,11,687000,9956.521739130434,100.0,15.0,6.2727272727272725,120000.0,7.0,3.25,7.363636363636363,98.0,0.0,0.7040816326530612
970dc7689a54be2108e10cf65af78d85288b64e9,231,114,2.026315789473684,19,1110835,9744.166666666666,100.0,10.0,6.0,203878.0,8.0,3.0,29.842105263157894,145.0,0.0,0.7862068965517242
97469bc8eac2e4fd57266fa9821a50561a4d8473,7,3,2.3333333333333335,1,22914,7638.0,100.0,2.0,3.0,12914.0,2.5,3.0,0.0,5.0,0.0,0.6
97983f3249349cfcb409b75d5f53e5cbab2bfa5a,121,44,2.75,7,440000,10000.0,100.0,1.0,6.285714285714286,70000.0,7.0,4.0,3.4285714285714284,56.0,0.0,0.7857142857142857
979ddec134899a31461a05d820b9d6cad713715b,160,92,1.7391304347826086,6,765564,8321.347826086956,100.0,14.0,15.333333333333334,144108.0,6.0,2.130434782608696,11.0,119.0,0.0,0.773109243697479
980a5ef7011a98b8fa55e5ac3d7ebce6f7784286,207,58,3.5689655172413794,5,577000,9948.275862068966,100.0,10.0,11.6,110000.0,9.0,4.363636363636363,1.6,59.0,0.0,0.9830508474576272
980f92c1ca3d1d662e790e884a1bafb6785dfe45,247,77,3.207792207792208,10,680000,8831.16883116883,100.0,17.0,7.7,120000.0,5.0,5.214285714285714,20.3,98.0,0.0,0.7857142857142857
9843de5b71377fd3392db81e3178e11bbe90d95c,189,101,1.8712871287128714,6,999660,9897.623762376237,100.0,3.0,16.833333333333332,161772.0,5.0,2.2941176470588234,8.285714285714286,139.0,0.0,0.7266187050359713
9871e11a3a4574e6b565733fe3e565f13d670744,95,43,2.2093023255813953,7,402041,9349.790697674418,100.0,1.0,6.142857142857143,50000.0,5.5,1.6666666666666667,0.14285714285714285,47.0,0.0,0.9148936170212766
987888aba1d68d84a51fcfef4131d649024e0aec,1,1,1.0,1,10000,10000.0,100.0,15.0,1.0,10000.0,15.0,1.0,86.0,10.0,0.0,0.1
98903e3bc03971360097ad809526370f701ef5f7,309,87,3.5517241379310347,10,784094,9012.574712643678,100.0,7.0,8.7,112428.0,9.5,3.888888888888889,10.7,97.0,0.0,0.8969072164948454
98cafa82b3e7f1a3a179c62509778cf9290ca87c,151,62,2.435483870967742,4,607307,9795.274193548386,100.0,9.0,15.5,80000.0,7.0,2.375,3.25,67.0,0.0,0.9253731343283582
9906fd2917a481b373848f6d084228f34ace63a4,30,18,1.6666666666666667,5,180000,10000.0,100.0,21.0,3.6,50000.0,8.0,1.8,5.2,18.0,0.0,1.0
99103791231143dd15aa77f2aeb87b2cd4a1c22e,90,29,3.103448275862069,5,269090,9278.965517241379,100.0,15.0,5.8,70000.0,15.0,2.25,13.6,37.0,0.0,0.7837837837837838
9938999e257ea21c657f6c63ff386937544987aa,211,102,2.0686274509803924,7,985571,9662.460784313726,100.0,8.0,14.571428571428571,153000.0,14.0,2.0,6.285714285714286,139.0,0.0,0.7338129496402878
994f5b5cdc8a126efbb290700caf797948ac1841,182,115,1.5826086956521739,6,1135000,9869.565217391304,100.0,4.0,19.166666666666668,160000.0,10.5,1.75,8.0,83.0,0.0,0.8208955223880597
